id,X1,X2,X3,X4,Y0,Y1
120831,-0.132576755,1.037162033,1,1,4.354208174,6.265005134
120832,-1.518326314,-0.181188023,0,0,0.724011995,6.769369896
120833,-2.833657456,-0.533407626,0,1,0.287893472,9.380378451
120834,0.847926813,1.382230839,0,1,4.75846676,8.248214869
120835,0.605970238,0.639968591,0,0,5.08039404,7.922057258
120836,-1.71590149,-0.678373811,0,1,0.171739071,5.915899576
120837,1.474405016,-0.52386001,0,0,3.519762967,9.222194925
120838,-0.135982402,-0.805561986,0,1,2.391102302,4.99870251
120839,-0.933751485,-0.470269226,1,1,1.039976347,5.130845023
120840,-0.661055966,0.957501796,0,1,4.206651287,5.584524874
120841,0.215369598,1.018883826,0,1,3.259951872,7.139441662
120842,-1.387237503,1.225453148,0,0,3.420036556,7.152122994
120843,0.021456224,1.839348384,1,1,4.775081704,7.357551411
120844,-0.052776138,-1.493401815,1,1,1.660729692,3.653062472
120845,1.284220628,-0.136488238,1,1,3.716600774,9.268899971
120846,-2.15211508,0.145194681,0,1,1.307340363,7.519830267
120847,0.231228126,1.076112743,0,0,4.703839748,7.150044954
120848,-3.587493831,1.148869475,0,1,1.121933821,15.8189411
120849,-0.474596755,1.926247908,1,0,3.875876626,6.207687726
120850,-1.718281001,0.545338902,1,1,2.812395047,7.390999849
120851,0.411718831,-0.42211473,1,1,3.879134561,6.611071526
120852,-0.773805905,-0.373745028,0,0,2.08698944,6.098407383
120853,-0.346720291,-1.253438006,1,1,1.236528987,3.081988379
120854,0.99299217,-1.092200346,0,1,2.894405926,5.992260302
120855,1.023190978,-1.788934565,0,1,2.533292063,4.30953976
120856,-0.17718978,-0.162306533,0,1,2.176648207,5.617607543
120857,-0.015794372,0.95629588,0,0,3.676178391,6.534245011
120858,-0.20234722,-0.45792941,1,1,2.024897997,5.881421048
120859,-0.199327585,0.981006856,0,1,3.222419897,6.362612948
120860,-1.205606948,-1.0206685,0,1,0.881166251,5.237371017
120861,-1.956698252,2.027248696,1,1,3.628155274,9.503580943
120862,-1.159744728,-1.885431656,0,1,-0.142085343,2.684706804
120863,-0.808899139,-0.612455248,0,1,1.559876561,5.356672054
120864,1.465456001,-0.464899226,0,0,4.255555863,8.44240313
120865,0.291769281,-1.790779805,1,1,1.621686976,2.699200736
120866,0.207983492,-1.648796245,0,1,1.849370681,4.590700532
120867,-0.313595049,-0.759870981,0,1,1.934984961,4.377969376
120868,0.058271497,0.634408706,1,1,4.00167258,6.11988923
120869,-1.335895951,-1.136418428,1,1,0.760692084,4.861409237
120870,0.193589006,0.687285711,0,0,3.23032434,6.36184371
120871,1.417375195,-0.47189173,0,1,3.576840157,8.767373921
120872,-1.491478675,0.18662572,0,0,1.523300921,7.189114567
120873,-0.794643718,-0.924420198,1,0,1.957895989,4.799123791
120874,1.408177074,0.61871681,0,1,4.6335534,10.93565501
120875,-0.728077864,-0.018711535,0,0,1.847152389,6.149010217
120876,-0.085676988,0.165095618,0,1,3.769926734,6.118570204
120877,-0.405939613,-1.900062528,1,1,1.103663933,2.678490245
120878,-0.976350175,-0.531996585,0,1,2.297321335,5.716240981
120879,0.028111766,-1.082294362,1,1,1.078714601,4.799239528
120880,0.186284938,-0.381271461,0,1,2.819724459,5.56763404
120881,-0.759475102,-1.270276124,0,1,0.886665006,3.883990386
120882,0.446491416,0.424243386,1,1,2.841851446,6.690842287
120883,0.800220882,0.549288226,0,1,5.257205889,7.152996067
120884,0.624134455,0.38207862,1,0,4.114776489,7.600769363
120885,-1.758409679,-0.279118879,1,1,-0.061810467,6.687081573
120886,-1.432382462,1.369212075,0,0,3.53509387,6.713507213
120887,-0.014013725,1.269755845,0,1,5.361730245,6.897671405
120888,-1.030322292,-0.091869216,0,1,1.630583135,5.937785765
120889,0.26337425,-0.330902146,1,0,3.364680389,6.476894726
120890,0.1877894,1.482163457,1,0,5.007485549,6.398160736
120891,-1.031913423,-2.637922487,0,0,0.570047729,1.897726853
120892,1.600624139,-0.791662237,1,0,4.995375237,8.76552545
120893,1.122499696,0.6519133,0,1,4.227735464,9.892289957
120894,-0.216686798,0.38034479,1,0,4.047563747,5.587167068
120895,-1.140534264,0.085897154,0,1,1.575763059,6.150795507
120896,0.594040205,-0.774332726,0,1,3.174367852,5.560478385
120897,-0.380291097,0.31259352,0,1,2.959513992,5.600078998
120898,1.32327371,-0.00315484,0,1,3.649260925,9.09915272
120899,-0.430659845,-0.146415775,0,0,2.389537283,6.062563204
120900,1.160175947,-0.641512336,0,0,3.028894049,7.53416175
120901,-0.300232397,-0.632260778,1,0,2.010395461,4.521450923
120902,-0.204316535,0.213695602,0,1,2.642083295,6.124024304
120903,1.033878202,-2.124575285,0,1,2.025940599,5.514763648
120904,0.555488916,-0.891589882,0,0,3.256095749,5.73815298
120905,0.593070005,1.239634989,1,1,4.722278988,7.796344122
120906,0.995595012,0.15795878,1,1,4.002683325,8.252531489
120907,0.834498934,-0.943383936,0,1,3.19522786,5.795528583
120908,-0.067830086,1.519471097,0,1,4.149285704,6.137616365
120909,-0.78925553,0.197269165,0,1,2.241032314,6.377479402
120910,-0.369175372,-0.19510847,0,0,3.020828088,5.659089575
120911,0.406071195,-0.269518905,1,1,3.191292707,6.331705829
120912,-0.003409147,-0.50458327,0,1,2.680678376,5.465325121
120913,-1.825028325,0.193094128,0,1,1.720022903,7.737416298
120914,0.439470037,1.382173464,0,1,5.907032032,7.810921048
120915,-0.131865463,-1.394708531,1,0,1.126176637,3.835733209
120916,-0.754008194,0.540392345,0,1,2.537167484,6.067267908
120917,-0.084529511,0.279290884,0,0,3.585392933,5.482040653
120918,-0.353080138,1.869808914,1,1,4.25774269,6.649251259
120919,1.727988011,-0.931595625,0,1,3.637088376,8.407149247
120920,0.909030993,0.30406239,0,1,5.032557301,7.892838042
120921,0.013559525,-0.859687989,1,1,1.964819182,4.973525553
120922,1.621530633,1.165258341,0,0,5.390623994,10.89001683
120923,-1.457100053,1.383491308,0,1,1.997292093,6.286320144
120924,-0.03837827,-0.597790574,0,1,2.133858608,5.813479848
120925,-0.976577765,0.944820312,0,1,3.571676101,6.385845418
120926,0.399895521,-0.87414632,0,0,2.98395655,5.073893614
120927,-0.811097788,-0.387523104,0,1,1.7738359,5.266928036
120928,-0.512506046,0.527780312,0,1,3.049856272,5.998626704
120929,0.378736993,-0.635649903,1,1,3.235989861,6.161312046
120930,-1.657509425,-1.333999267,0,1,-0.148981542,4.764536867
120931,0.870055509,-0.994810474,1,1,3.940711627,5.89941577
120932,0.111135199,-1.763157534,0,1,1.823536599,3.357118588
120933,0.397059836,1.919526406,1,1,5.470931097,6.610164471
120934,-1.328067231,0.549697269,0,1,1.820824279,6.789414913
120935,0.272461933,0.917883946,0,1,4.038994579,7.725207567
120936,-0.131240319,0.272824942,0,1,4.004029064,5.293690951
120937,0.181974128,0.572842819,1,1,3.687642972,5.438863092
120938,-0.839112705,0.192448761,0,0,2.906537109,5.500792217
120939,0.810325597,1.167990591,1,1,5.228439356,8.130217868
120940,0.495728916,-1.131956534,0,0,2.666370152,3.766964036
120941,-1.553578176,0.408625561,0,1,2.297749594,7.532607758
120942,-1.011643753,0.844334606,0,0,2.594193541,6.505955563
120943,-0.287784364,1.011615943,0,1,3.834208966,7.111267045
120944,2.125816625,-0.062322675,0,1,5.774159969,12.25545813
120945,-0.116000386,1.013492949,0,0,4.124692473,6.215960651
120946,1.063905028,1.701608168,1,1,6.029890631,9.378488093
120947,0.196569619,-0.632866958,1,1,2.680377315,4.520771552
120948,0.007713657,-0.623629193,0,0,1.104000642,5.114690631
120949,0.239809703,-0.868239688,0,0,3.305723614,3.55538316
120950,0.902006456,0.697490155,0,0,5.306274151,8.304335169
120951,0.139033304,0.025576547,1,1,4.393951056,5.701175211
120952,-0.196442918,1.312255204,0,0,3.980158738,6.750256816
120953,1.187417483,0.145716855,0,0,4.995232388,8.719055577
120954,-0.856649877,-1.176848319,0,1,0.559476569,4.350677426
120955,0.287620713,-0.638061937,1,0,3.652749912,5.971057542
120956,0.475933872,-0.386695537,0,1,3.011980351,6.651544641
120957,0.773754359,0.207415244,0,0,3.666544409,7.865571032
120958,0.998053062,-2.233905252,0,1,2.911531982,4.36416162
120959,-0.227050246,2.216788133,1,1,4.870317352,6.44914895
120960,-2.503161012,0.842652217,0,0,1.997433578,10.87064124
120961,0.418003741,1.285701054,0,1,4.545331678,7.527852299
120962,-0.173591796,1.190354439,0,1,4.03302466,6.02321725
120963,1.216905804,0.196780093,0,1,3.753905556,8.831246143
120964,-1.164011878,0.913004534,0,0,2.95907865,6.198357058
120965,-0.973436995,-0.137376571,0,1,2.430388457,5.875319086
120966,0.946908244,1.092067706,0,0,4.789874197,7.604979468
120967,-0.347958973,0.626982936,0,1,3.24578102,6.200259478
120968,-1.542536614,-0.472380901,0,1,1.35244276,7.046976471
120969,1.468918896,1.343388048,0,1,6.231254022,10.77441285
120970,0.669213836,-0.141834486,0,0,3.851782149,6.896335389
120971,0.847260317,-0.023228192,1,1,5.288007089,7.386589874
120972,0.168228607,0.088382908,0,1,3.249393312,6.233788801
120973,-0.775520306,0.725924811,0,0,2.998445505,5.99778485
120974,-1.069947261,0.775844854,0,1,3.126417801,6.893184654
120975,-0.960602471,-0.722075716,0,0,1.149573352,4.594932155
120976,-2.840847356,-0.156083452,1,0,-0.195645794,11.18819662
120977,0.189188975,0.827072508,0,0,4.063587205,6.583159757
120978,1.31087601,-1.490213428,0,1,3.151962583,7.184760299
120979,0.984827487,-0.464034254,1,1,3.790947183,7.348189389
120980,-0.072060098,-0.105268356,0,0,2.899273863,4.783728932
120981,-0.449514671,-0.889911057,1,1,2.387182889,3.977779355
120982,0.279216715,0.811145045,0,0,4.389156538,6.94500262
120983,-1.259771713,-0.019458756,0,1,0.838903805,6.892352259
120984,-0.629012255,1.095921778,1,1,3.165097422,6.770127799
120985,0.493579547,1.508705114,1,0,4.813842859,7.569744883
120986,-1.548765001,1.0341966,0,1,3.097444302,6.762662801
120987,0.16266541,-0.72517345,1,1,2.838924929,4.843932548
120988,0.489203494,1.566033273,1,1,4.509929358,7.462754384
120989,1.604614125,0.822218204,1,1,5.264880217,10.81589914
120990,-0.991604686,0.309863453,0,1,1.898165055,5.717480168
120991,0.342422576,1.242016623,0,1,5.396272626,7.508568051
120992,-0.164875179,0.015571783,0,0,2.179027974,6.034030251
120993,-0.653508693,0.668087321,1,1,3.382582531,5.48172886
120994,-0.215410489,0.185978589,1,0,3.114455482,6.591763314
120995,-0.469550013,0.047239614,0,1,3.036990087,5.05109684
120996,-1.080413005,0.160889167,1,0,2.652351241,7.053640446
120997,-0.602575224,0.699328554,0,1,3.352176673,5.937739473
120998,1.847453419,0.845701242,0,0,5.826564808,12.02580246
120999,-1.119922514,-0.359296716,0,1,1.81472692,6.078906491
121000,-1.609695084,0.013570062,0,1,1.617714508,7.486962376
121001,-1.774223549,-1.201377306,0,0,0.764640799,5.236310398
121002,1.09625679,0.861036854,0,1,5.921877177,8.468549193
121003,-1.520367124,-0.447440164,0,1,0.84047438,5.793113076
121004,0.463487255,0.392493258,0,1,4.133262665,6.786676152
121005,-1.627167197,0.260009682,0,1,1.97302631,7.374483038
121006,-0.607852631,1.198667905,1,0,3.469889805,6.635346208
121007,-0.200179773,0.35928747,0,1,2.751327339,5.570556326
121008,-0.109120607,0.66644446,1,0,3.385714003,6.613974656
121009,-0.768069421,0.668253295,0,1,2.512782925,6.931976031
121010,1.20896282,1.835560648,0,0,6.350526871,9.491011519
121011,1.583789611,-0.536121834,0,1,4.713908653,9.313768234
121012,0.577149723,0.807497238,1,0,3.632010996,6.975651701
121013,0.590044855,0.753478467,0,0,3.836499188,7.791862704
121014,0.423943614,-0.545255408,0,1,2.740505991,5.608043405
121015,0.207110553,0.846786701,0,0,4.434156418,5.879704991
121016,0.461605393,-1.096353505,0,1,2.880067027,5.485355586
121017,-0.877618277,-0.409241617,0,0,1.439355246,6.086757655
121018,-0.204813502,0.157273228,0,1,3.154926512,5.848503811
121019,-0.977094503,0.794955834,0,1,3.32267388,6.55480714
121020,-1.857564324,0.528701686,0,1,1.138396968,7.760910789
121021,0.506533428,0.644098654,0,1,3.834731872,6.754321775
121022,-3.066987633,-1.349275484,0,0,-0.760818626,11.1596982
121023,-0.352696017,0.168282038,1,1,2.520101917,5.360834537
121024,-0.081391402,-0.8137466,0,1,2.59201758,3.98684571
121025,1.283043987,0.3240295,1,0,3.814085601,8.885623797
121026,-0.394754919,-0.98757153,0,1,1.586667195,3.680570378
121027,0.06821329,1.258700441,1,0,3.483504528,7.250739797
121028,0.035179827,-0.032047433,0,1,2.351473115,5.581820002
121029,0.066282395,0.120615868,0,0,2.103215333,6.555334954
121030,-0.233186575,-0.972855005,1,1,1.564183515,4.359297483
121031,1.529014309,0.637492602,0,1,5.059656013,10.37475907
121032,2.117133396,0.497555942,0,0,6.30511903,13.42332631
121033,-0.231291944,-0.945836681,0,1,1.458566661,4.479832903
121034,-0.329995772,-1.152942952,0,0,1.836179922,4.973527277
121035,2.097840676,-0.017031709,0,1,4.743449191,12.57933154
121036,0.786056608,0.961968656,0,1,5.222079877,6.646820451
121037,1.080915132,2.547869784,0,0,6.009891776,9.383451765
121038,-0.095411897,-0.181862064,1,0,1.953545092,5.96434771
121039,0.164480292,0.748541529,0,1,3.377468873,6.568415709
121040,0.178877109,-0.268851267,0,1,2.962119708,6.041611402
121041,-0.715937395,-0.774349484,0,1,1.554049199,4.505813883
121042,0.269472683,-0.99887825,1,1,2.193054634,4.692082392
121043,-1.814032599,0.11523953,1,0,0.322244462,8.109695832
121044,1.162629918,0.661810951,1,1,4.396239754,9.231755012
121045,-0.017887841,0.403001832,1,0,3.307045701,6.420085109
121046,-1.647115703,-0.689640164,0,1,-0.495473806,5.724809828
121047,1.678068709,1.184118748,1,0,5.612549873,11.11411007
121048,-0.711572671,1.754312258,0,0,4.060756346,7.161439539
121049,-0.717890892,-0.823192038,1,0,1.165123202,5.138383425
121050,1.535917568,1.307740053,0,1,5.665350964,10.66679377
121051,-0.588559503,-0.049088825,0,0,2.125356201,5.808404572
121052,-0.341699981,0.504138555,0,0,3.718892378,6.006904765
121053,1.567391918,0.532154542,0,0,5.063681251,9.422750584
121054,-0.113904412,-1.346300009,1,0,1.335518681,3.809120456
121055,0.777963132,-1.222947149,0,1,1.798574801,5.353141052
121056,-0.187133068,0.958235644,1,1,3.501648968,6.156773561
121057,0.81122546,0.838713275,1,0,4.975845217,9.344024648
121058,0.698921235,0.145859461,0,1,3.850829247,7.540385412
121059,0.302154624,0.092070265,1,1,3.787695482,5.991900301
121060,0.482577432,0.535236441,0,0,4.42201357,7.407642084
121061,0.133328492,0.513814122,0,1,3.241816904,6.06600998
121062,-0.684821028,-0.306956678,1,1,2.517823214,4.860090972
121063,0.230498561,1.923512983,0,1,4.074959173,7.118239676
121064,0.528990844,-0.134735947,0,1,2.889371458,6.688027953
121065,-0.220223862,0.744165509,0,0,3.406482175,5.466336768
121066,-0.097261319,0.637380986,0,1,3.328549091,6.395120652
121067,0.511604056,-1.246077967,0,0,2.660714675,4.45959445
121068,0.472785023,0.465623814,1,1,3.591607377,7.120297789
121069,0.796667868,-0.837083388,0,1,3.437199394,6.233345669
121070,1.0941101,-0.166797491,1,1,4.595161579,8.743024971
121071,1.988274333,1.752432955,0,1,7.402320861,12.42453492
121072,-0.608060192,-1.369218595,0,1,1.489449164,2.866476144
121073,0.697242445,-0.819969034,0,1,2.931933086,6.328896777
121074,1.147507523,0.529861878,0,1,4.044628071,8.777212595
121075,-1.453608991,0.782064244,1,1,1.967800466,7.511652718
121076,0.137250919,0.412111624,1,0,4.404893017,6.432140533
121077,1.5240466,-0.129922162,0,1,4.332642405,9.423891681
121078,0.758021731,-0.59838867,1,1,3.946556871,6.981069198
121079,-0.573804928,-0.218147514,1,1,2.917962066,5.709312476
121080,-0.620381402,0.567861498,0,1,2.379798498,7.646597031
121081,-1.323436266,0.829547144,1,1,3.573656689,6.486428215
121082,-0.761528587,0.377704564,0,1,2.668396723,6.038966215
121083,-1.187433261,0.477732374,0,1,2.278457473,5.563673575
121084,1.084007496,0.009771173,0,1,3.898853403,7.731524388
121085,1.548682239,-0.139907352,1,0,3.152203343,9.987126467
121086,0.411367752,-0.925466973,0,0,2.255432024,5.480999577
121087,0.438430903,-0.568139293,1,0,3.580082037,6.587002332
121088,-0.720391314,1.580103608,0,0,3.906988257,6.688236652
121089,-1.270220855,-0.114768457,0,1,1.510856176,5.526479214
121090,0.712790264,0.234070906,0,1,3.60581743,8.156347613
121091,-1.847326993,0.60390927,1,1,1.975197143,7.440444938
121092,-1.378998958,-0.443251949,0,1,0.697592098,6.70891443
121093,-0.244242653,-2.92002932,0,0,-0.788530007,0.687520693
121094,-0.105900565,0.665877397,0,1,3.16811215,7.377952273
121095,-0.170084426,0.184929813,0,1,2.789481843,6.376658735
121096,2.261786854,1.125440233,0,1,6.279155216,15.25287874
121097,0.059385818,2.587008829,0,1,5.882386754,6.98593904
121098,-0.636371024,0.519677108,0,0,3.516701283,5.936296744
121099,-1.576623903,0.398328005,0,0,1.475078259,6.664105939
121100,-0.111410309,0.060793267,0,1,2.828887608,5.73034465
121101,0.370481395,0.280003915,0,1,3.708609182,6.387579713
121102,-1.072627242,-0.383345137,0,0,1.26454122,4.732152832
121103,0.006060714,-1.429175611,1,1,1.071398629,3.797098622
121104,0.802569451,1.88288231,0,0,5.932956422,7.51130481
121105,0.303543535,-0.527713165,1,0,2.030281941,5.786804915
121106,-2.301924461,-1.520908256,0,1,-0.154323824,7.056524304
121107,0.339228864,1.262436537,0,0,4.384226222,5.913966809
121108,-0.220084369,-1.487241268,0,0,2.11254241,3.556966342
121109,-0.871025244,-0.572228748,0,0,1.540579837,5.415687569
121110,-1.932547364,-0.310566235,0,1,0.797620227,7.345112619
121111,0.892386758,-1.681781916,0,0,2.866739407,4.300125274
121112,-0.559640053,-2.024304275,0,1,1.280601063,3.207257461
121113,-0.819149343,-0.148044029,1,1,1.623333323,6.251287979
121114,1.021206213,0.455708634,0,1,4.253784788,8.603501241
121115,-1.183447701,0.09398131,1,1,2.175900097,6.162299358
121116,-0.333933411,-0.012870128,0,1,2.963882039,5.651806549
121117,-0.199494828,0.313372068,0,0,3.103239896,5.951342308
121118,0.181112637,0.866433482,0,0,4.299078289,5.820433775
121119,0.116591887,1.689930711,0,0,3.941151563,6.897973514
121120,0.519226184,1.478310335,0,1,5.499762742,7.384129149
121121,0.720250023,-0.672785736,0,1,2.775542672,6.110456805
121122,1.242917897,1.184177128,0,0,5.967129178,8.342422847
121123,-2.872058609,-0.548445345,1,1,-0.710009884,9.940909894
121124,1.442759107,1.054388039,0,1,6.088404146,10.06620083
121125,-1.460417509,0.858761815,0,0,2.530117486,7.166177812
121126,1.727234901,0.606698423,0,0,5.360619322,11.68360058
121127,-1.475856176,-0.783815334,0,1,0.984479216,5.732388663
121128,0.400504375,-0.215534963,0,0,2.287451009,5.70375265
121129,1.277662676,0.731248736,0,1,5.078525809,9.943322864
121130,1.963177677,1.020616912,1,1,6.087458125,12.53510774
121131,0.552537347,-0.314334319,1,0,3.112539806,6.55666825
121132,1.404461763,0.005498344,0,1,4.425400362,9.106203016
121133,-1.025900068,0.048170823,1,0,2.318475396,5.884686453
121134,-0.091855578,-0.99354019,0,1,2.852448714,4.55046572
121135,0.827838479,-0.140428231,0,1,3.605683356,7.680316372
121136,0.395588623,-0.780908606,1,0,2.270453467,4.592872089
121137,-0.164671195,0.774326162,1,1,3.241741118,6.626027119
121138,-0.246828302,-0.36534157,1,1,2.223612395,4.975811013
121139,2.184313702,0.316194926,0,1,5.957659676,13.22583012
121140,0.733306528,0.746237932,0,0,4.467152691,8.26525955
121141,0.096963637,0.527624627,0,1,3.033323915,6.125897923
121142,-0.973011802,1.448208552,1,0,3.786725964,6.004414641
121143,1.246949761,0.190214569,0,1,4.776605229,8.464706057
121144,0.006355876,-1.23962307,1,1,0.887428529,4.219654334
121145,1.029310972,-0.255036803,1,0,2.904864057,8.07582506
121146,0.609766908,-1.440673994,0,1,1.782885796,5.210858624
121147,0.631454616,-0.175251055,0,1,4.196057321,6.946607618
121148,0.011907872,-1.417811766,0,0,1.107188207,3.931537114
121149,0.679064297,-0.612525352,0,1,4.34218877,7.077064155
121150,-0.047011254,0.804181001,0,0,3.838192434,6.3191138
121151,-0.085668854,1.986242962,1,1,4.293112663,6.079871517
121152,-0.898803065,0.240485748,0,1,1.718115463,5.628343699
121153,0.413323163,-1.01897278,1,1,2.162577766,5.707331533
121154,0.087409008,-0.194881757,0,1,3.208830156,5.045522816
121155,0.225814426,0.453647979,0,0,3.81235493,5.924874834
121156,1.398250832,0.288173829,0,0,4.784290694,9.97317437
121157,0.547069131,1.499315967,0,0,4.905420979,7.720476999
121158,-1.584263737,-0.261196821,0,1,0.605361425,6.406853621
121159,0.038171864,-1.555560341,0,1,1.77597221,3.141482688
121160,0.07668047,-2.355805913,1,1,0.556128868,1.827220776
121161,0.705537725,-1.478285436,0,0,2.577524547,4.996944803
121162,-1.25118494,0.524344353,0,0,1.428512172,7.008307091
121163,-1.667573348,2.053780275,0,1,2.861420241,7.033064055
121164,0.116602766,-0.097093081,0,0,3.589394342,6.714285767
121165,1.203192852,-0.079708839,1,0,4.07185818,7.989111154
121166,0.240631191,-0.155900181,1,0,2.636421115,6.357541051
121167,-0.501817103,0.371187505,0,1,2.881508019,7.234243627
121168,0.525028054,-1.273138245,1,1,2.630870834,4.82887785
121169,-0.881172975,-0.659415052,0,1,0.806135275,5.527601916
121170,-0.029588215,0.345660617,1,0,2.772558371,5.972038742
121171,2.156085645,0.275040151,0,0,5.963183179,12.97269549
121172,-0.174343681,-0.714880775,0,1,1.716502348,4.959569665
121173,0.985282566,-0.011902471,0,0,5.291013831,8.170332023
121174,0.341754568,-0.000679165,1,0,2.665880596,6.400960025
121175,0.550577343,0.478700006,0,1,3.823374846,7.518015108
121176,0.373842705,0.003833086,0,1,3.789161437,7.064756553
121177,0.093428792,0.382319559,0,1,3.727423637,5.70597076
121178,-1.924196185,-0.034072629,1,0,0.899516279,7.809024941
121179,0.980789473,-0.480314511,1,1,3.92025136,8.426470558
121180,-2.090118999,-1.385035056,0,1,-0.707404885,6.331658862
121181,0.075197537,-0.720759568,0,1,1.833669575,4.846951068
121182,0.133924944,-0.018462167,0,1,3.01141776,6.372510809
121183,-0.469154101,-0.914997822,1,0,0.935523348,4.230207317
121184,0.195486955,0.068931695,0,1,3.277426189,6.666641167
121185,-0.123889497,0.872414437,0,1,3.254023543,5.954166419
121186,0.201334438,-0.596031536,0,1,2.495058797,5.902957566
121187,-0.35859395,-0.061930949,0,1,1.926900075,5.550566441
121188,0.123190773,1.336415171,0,1,4.49868053,7.15756334
121189,1.688077241,-0.468945312,1,1,3.646426819,10.17852328
121190,-1.019407132,-0.542881513,0,0,1.330502781,5.450482953
121191,0.420126263,0.832786348,0,1,4.554559944,7.407472749
121192,-0.408114857,-0.914176581,0,1,1.571714324,3.698066482
121193,0.38236117,0.623592922,0,0,3.818722951,6.427888263
121194,1.034643705,-0.63771721,0,1,3.529634379,7.28514893
121195,0.328862475,-1.63169957,0,1,1.55728168,3.766215544
121196,-0.105697058,0.718514506,0,1,3.39907986,6.430500427
121197,1.483720692,0.302162954,0,0,4.118847076,10.30079713
121198,-0.241750143,-1.405960934,0,1,1.507771534,4.503672517
121199,0.2283711,0.631758919,1,1,3.322674998,7.219418182
121200,1.01366576,0.243211711,0,1,4.915847304,8.546767689
121201,-0.955471367,0.553503841,0,0,2.135300811,6.231107298
121202,1.689879529,-0.262398574,1,1,4.911120011,10.03817473
121203,-0.802446068,-0.32967681,0,1,1.547718631,6.34361098
121204,-0.013178644,-0.523481528,1,0,2.42907696,5.726930216
121205,0.70633284,0.430730182,0,0,4.048843254,8.243847713
121206,-0.334325312,-0.019825243,1,0,1.692502165,5.465153119
121207,-1.53906585,0.321254276,0,1,0.906869742,6.609089576
121208,-1.393806643,-0.277331556,0,0,1.474471336,6.277846199
121209,-0.461344464,0.466579001,0,0,3.664941578,5.872339747
121210,-0.44414206,-0.046957948,0,1,2.177361083,5.906776649
121211,1.495192034,-1.56943204,0,0,3.15012423,7.412000313
121212,0.113101627,0.864209271,1,1,4.118158711,6.638556372
121213,-0.627750196,0.020922464,0,1,2.438882379,5.26610363
121214,-1.361328859,-1.608779136,1,1,0.752175997,3.450548619
121215,0.722109022,-0.3271436,1,0,3.273536918,5.418333499
121216,-1.312684847,-0.47337895,1,1,0.846519543,5.992170158
121217,0.6044344,0.551231717,0,0,5.075904602,6.946791982
121218,1.047734172,-0.503996852,0,0,3.522820618,7.047796256
121219,-0.627436575,0.330881396,1,0,2.327851993,5.976658097
121220,1.000095562,-0.374558562,0,0,3.725527365,8.265610549
121221,0.95819114,-0.33346982,0,1,3.464138781,7.509250235
121222,2.037451942,-1.719673904,1,0,3.378878704,9.269558756
121223,1.534834877,-1.497480202,0,0,3.116060523,7.266581873
121224,1.22317336,0.085800643,0,1,4.924793472,9.2394226
121225,-0.453342905,-0.908770239,1,1,1.337378082,5.02711855
121226,-0.928122144,0.681755957,0,1,2.75720365,6.219156364
121227,0.460309214,-0.188444532,0,0,3.392920481,6.323659689
121228,-0.026584242,-0.871281197,0,1,2.316954116,4.545071601
121229,-0.132567447,0.885841112,0,1,4.382870167,5.827303923
121230,-0.907591995,0.521137514,1,0,2.971801495,6.232850503
121231,-0.461446863,-1.527569266,1,1,1.335122689,3.819594833
121232,1.061678832,-1.373947158,1,1,3.002456636,5.754934624
121233,-0.464827733,1.069253435,1,0,3.690682451,7.133601257
121234,-0.787210794,0.942553424,0,1,2.872227066,7.04394955
121235,-0.448501572,-0.093589178,1,1,2.275751435,5.699161865
121236,1.884547477,1.135790661,1,1,6.41530151,12.12303868
121237,0.086185433,-0.653990548,0,0,1.724621165,4.513905278
121238,0.026886269,1.64960973,1,1,4.686041586,6.281643828
121239,2.172050914,-0.619832034,0,1,4.583376184,11.47116244
121240,1.444245062,-1.577827788,0,0,1.757821269,6.4225386
121241,0.588206408,0.374366421,0,1,3.342097865,7.777182618
121242,1.041096922,-0.832408826,1,1,3.236750383,6.970578535
121243,0.146017154,-1.861759754,1,0,0.763413942,2.348098249
121244,-0.630065218,-0.017003583,1,1,2.327665654,4.964397303
121245,0.194513083,2.791971166,0,0,6.084694568,7.596943705
121246,-0.509394994,0.020851016,0,1,1.884515078,5.992163731
121247,-1.152002461,-1.886396598,1,1,-0.936223987,2.104817592
121248,0.898354907,0.905452836,1,0,4.408472575,7.455354206
121249,-1.37544054,-1.689790895,0,0,-0.144487987,3.847954225
121250,-0.63588161,1.667025787,0,1,3.609043987,6.408419445
121251,-1.488141349,0.681796858,0,0,2.958892838,7.190425846
121252,0.131426631,-0.301817454,1,0,2.588416909,5.548170246
121253,-0.604601602,0.244982046,0,1,2.570673169,6.113072894
121254,-0.310795067,-0.399320399,0,0,2.471520585,5.033606572
121255,-0.207539751,1.111622487,0,0,4.123968357,6.913934397
121256,0.212841435,0.068951925,1,1,2.705642657,6.70408407
121257,1.382578792,-0.268148453,0,1,3.899919336,9.265249923
121258,1.432837567,-0.675812296,1,0,3.040482067,9.106966403
121259,0.531148913,-0.323103289,0,1,3.045512467,6.909246761
121260,-0.068496276,-0.643239236,1,1,1.714031589,5.321079242
121261,-0.295386711,-0.700590876,0,0,1.844758526,4.562571889
121262,0.4028518,-0.824768148,1,0,2.863325278,5.65875706
121263,0.536557715,2.347065866,1,1,6.779980916,7.975108513
121264,-1.555041293,-2.372121378,0,0,-1.137928834,2.877028109
121265,-0.98819553,0.743296799,0,0,2.933700751,7.182568157
121266,-0.711160002,0.577481088,1,1,3.959166399,6.64460816
