id,X1,X2,X3,X4
111230,-0.907591995,0.521137514,1,0
111231,-0.461446863,-1.527569266,1,1
111232,1.061678832,-1.373947158,1,1
111233,-0.464827733,1.069253435,1,0
111234,-0.787210794,0.942553424,0,1
111235,-0.448501572,-0.093589178,1,1
111236,1.884547477,1.135790661,1,1
111237,0.086185433,-0.653990548,0,0
111238,0.026886269,1.64960973,1,1
111239,2.172050914,-0.619832034,0,1
111240,1.444245062,-1.577827788,0,0
111241,0.588206408,0.374366421,0,1
111242,1.041096922,-0.832408826,1,1
111243,0.146017154,-1.861759754,1,0
111244,-0.630065218,-0.017003583,1,1
111245,0.194513083,2.791971166,0,0
111246,-0.509394994,0.020851016,0,1
111247,-1.152002461,-1.886396598,1,1
111248,0.898354907,0.905452836,1,0
111249,-1.37544054,-1.689790895,0,0
111250,-0.63588161,1.667025787,0,1
111251,-1.488141349,0.681796858,0,0
111252,0.131426631,-0.301817454,1,0
111253,-0.604601602,0.244982046,0,1
111254,-0.310795067,-0.399320399,0,0
111255,-0.207539751,1.111622487,0,0
111256,0.212841435,0.068951925,1,1
111257,1.382578792,-0.268148453,0,1
111258,1.432837567,-0.675812296,1,0
111259,0.531148913,-0.323103289,0,1
111260,-0.068496276,-0.643239236,1,1
111261,-0.295386711,-0.700590876,0,0
111262,0.4028518,-0.824768148,1,0
111263,0.536557715,2.347065866,1,1
111264,-1.555041293,-2.372121378,0,0
111265,-0.98819553,0.743296799,0,0
111266,-0.711160002,0.577481088,1,1
111267,0.94922125,-0.251078117,0,0
111268,0.884768251,-2.269501773,1,0
111269,0.834532731,0.799303373,0,0
111270,-0.099432862,1.003536563,0,1
111271,1.440962885,1.932820582,1,0
111272,1.941249296,0.055525529,0,0
111273,-0.1412172,-0.078101286,0,1
111274,-2.67449029,0.698156781,0,1
111275,2.349355695,0.565833549,1,1
111276,-1.421478845,-0.994691697,1,0
111277,-0.938425735,1.657051981,1,0
111278,0.502393819,0.638128634,0,0
111279,0.353529714,-1.11147873,0,0
111280,-0.943910709,0.680738485,0,1
111281,0.086211547,-1.858098419,1,0
111282,0.786026997,1.416729692,0,0
111283,0.006391881,-0.315964513,0,1
111284,1.365792359,-0.195731762,0,1
111285,-0.613821932,-1.53850357,1,0
111286,-0.491198802,1.867000632,0,0
111287,1.163804713,0.119364819,0,1
111288,-0.005873958,0.98963932,0,0
111289,0.102301402,-1.263904739,0,0
111290,0.144292026,0.175510255,0,0
111291,0.012904456,0.257449938,0,0
111292,-0.692900786,0.155072082,1,0
111293,-1.603278639,-0.920631424,1,1
111294,-0.243855103,0.602537564,0,1
111295,-0.297331388,0.440198392,0,1
111296,1.022677458,2.420233271,0,1
111297,-0.293143776,-0.643731381,0,1
111298,0.038589136,0.198426005,0,0
111299,0.546123383,0.812553508,0,0
111300,-0.282392769,0.726934575,0,0
111301,0.08196618,1.227371641,0,1
111302,-0.278812634,0.140255602,0,1
111303,0.27025617,1.132525263,0,1
111304,-0.004103507,-1.036603883,1,1
111305,-1.695621799,1.034009856,1,1
111306,0.64027451,1.661947527,1,0
111307,0.092466463,0.086597756,0,0
111308,0.179366491,-0.536038177,0,1
111309,-0.703797519,0.438396405,1,1
111310,1.180844174,0.603808358,0,1
111311,-0.480998525,0.424648575,0,1
111312,0.17646383,-0.563352284,0,1
111313,-1.222508929,-0.830608788,0,1
111314,1.195481806,0.253618438,1,0
111315,-0.609123279,0.076565524,0,0
111316,0.610848452,-0.540146782,0,1
111317,-0.765015007,-1.776401523,0,0
111318,1.088549042,0.587922461,0,0
111319,0.669389069,0.561920623,0,0
111320,-2.027591567,0.109608127,0,0
111321,0.449968078,0.070732675,0,1
111322,-2.351328607,-0.124806416,1,1
111323,-0.257286459,1.037508635,1,0
111324,-0.10393076,-0.520182056,0,0
111325,-0.520768036,0.722846811,0,1
111326,0.672505716,-0.213972793,0,0
111327,-0.398883319,-2.3019652,0,1
111328,-2.041648909,-0.835450037,0,0
111329,-0.143878546,-0.790962236,0,1
111330,-1.514135848,-0.036830669,0,1
111331,-0.02180419,1.30923349,1,0
111332,-0.358717311,-0.234663492,0,0
111333,-0.717084259,2.603855678,0,1
111334,0.644729321,-0.828352964,0,0
111335,-1.969989866,-1.288825852,0,0
111336,-0.919231291,-1.361811162,0,1
111337,-0.11869819,-1.016887817,0,1
111338,-1.605006981,0.637583716,1,0
111339,-1.541055325,-2.553303313,1,1
111340,0.937029353,1.790408185,1,0
111341,0.040340373,0.68647592,0,1
111342,0.671384152,2.355235541,0,0
111343,-0.990304947,-0.454105766,0,1
111344,-0.439064397,0.054173237,0,0
111345,-0.207296532,-0.082255176,0,1
111346,0.14269159,1.978004381,0,1
111347,0.274031945,0.829415611,0,1
111348,0.667906396,0.356444732,0,1
111349,-0.266375652,0.804753179,0,1
111350,-1.750639912,1.539890575,1,0
111351,0.667531869,0.100458107,0,1
111352,-0.012609534,0.219906701,0,1
111353,0.813623002,0.462949597,1,1
111354,1.365368345,1.714981024,1,1
111355,1.093969868,-1.49154106,0,1
111356,-0.521197929,0.977237036,1,1
111357,2.130324866,-0.586913526,0,1
111358,0.60005254,1.227928999,0,0
111359,0.105973001,-1.218065955,0,0
111360,1.955264977,-0.868200799,0,1
111361,-0.740077584,0.268373076,0,1
111362,0.055177824,-0.917343428,0,0
111363,1.676287891,0.520667985,1,1
111364,0.905437934,-0.043203878,0,1
111365,-0.006796638,1.322845197,0,1
111366,-0.520165882,-0.356237371,1,1
111367,0.466236931,0.904348309,0,1
111368,0.907265867,-0.942288491,1,1
111369,-1.083362933,-0.848326199,0,0
111370,0.883899565,0.882593682,1,1
111371,0.320631206,0.296882447,0,0
111372,-1.651392729,0.319028669,1,0
111373,-1.573338377,0.825677691,0,1
111374,-0.315250418,0.242296813,1,0
111375,-0.213410393,-0.080200014,0,1
111376,-1.113842788,-0.168797588,0,0
111377,-0.063071283,0.206654592,1,1
111378,0.544647715,0.480337651,1,0
111379,0.269634355,-0.652311039,0,0
111380,-1.29950289,-1.002415971,0,1
111381,-0.81751094,0.846346772,0,1
111382,1.075533849,-0.796511196,0,1
111383,-1.160009767,-1.622548782,0,1
111384,-0.623700658,0.415710754,1,1
111385,-1.087641679,1.186136596,0,1
111386,0.366678603,1.066104266,0,0
111387,-0.796528414,0.712115825,0,0
111388,-1.109328928,0.691809877,0,1
111389,1.440743051,1.426170277,1,1
111390,-0.531305234,-0.882287407,0,1
111391,-0.165759471,1.571070278,0,1
111392,-1.362288162,-1.513273001,1,1
111393,-2.045520326,0.094259295,0,1
111394,-1.699241207,1.190900101,0,1
111395,1.640797113,-0.136842909,0,1
111396,2.393079309,0.233500812,1,1
111397,-0.50490279,-0.521325893,1,1
111398,1.432952661,0.79280906,0,0
111399,-2.030271053,-1.880217573,0,1
111400,-1.469470287,-0.592607528,0,1
111401,-1.298880622,-0.76457801,0,1
111402,-0.822785934,-1.120507702,0,1
111403,2.11951871,1.419223946,0,0
111404,1.779968566,1.678401435,0,1
111405,-0.070848359,0.110649344,1,1
111406,-0.927639128,0.148376691,0,1
111407,-1.000259279,-1.602393595,0,1
111408,-0.767027614,0.872145775,0,1
111409,0.096991383,0.602852599,0,0
111410,0.017095654,-0.918714269,0,1
111411,0.519477424,0.094832367,1,1
111412,1.315911441,1.354977772,1,1
111413,-0.296318068,0.121297325,1,1
111414,-0.895330905,-0.85977507,0,1
111415,-0.576560551,0.492085666,0,1
111416,-0.52020317,1.54539032,1,0
111417,0.473473909,-0.268546549,0,1
111418,1.015787716,-0.734922295,0,1
111419,-0.644352966,1.347259481,0,0
111420,-1.306612248,-0.149642366,0,1
111421,-0.379605004,-0.733595299,0,0
111422,0.985814919,0.862553522,0,1
111423,0.677214166,0.023017603,0,0
111424,0.641660458,-2.002199114,0,1
111425,-0.404723372,0.03746479,1,1
111426,-0.589539751,0.185775078,1,1
111427,2.382441386,0.112675198,0,1
111428,0.411341603,0.202738185,0,0
111429,-1.198043848,-1.488051017,0,1
111430,-1.620181326,0.281073899,0,1
111431,-2.03936281,0.642864675,0,0
111432,-0.202135553,0.451925158,0,1
111433,-1.326731107,1.552660425,0,1
111434,-0.059070025,-1.89336527,0,1
111435,1.233520293,-1.27328621,1,1
111436,-1.221939657,-1.197673971,1,0
111437,-0.310332513,0.587234479,0,0
111438,0.558141495,2.521371113,0,1
111439,-0.663395136,-0.456674817,0,0
111440,-1.363638649,-1.09684062,0,1
111441,1.120665904,-0.503104066,1,1
111442,0.45173657,0.032024042,1,0
111443,-1.050234808,-0.824199212,0,0
111444,-1.875171928,-0.202970372,0,0
111445,0.079145316,-0.304000916,0,0
111446,0.99337636,-1.32455545,0,1
111447,0.046498543,-1.003816556,0,0
111448,0.380720546,-0.896718338,0,1
111449,0.812570581,0.637361185,1,1
111450,0.33271194,0.258236802,0,1
111451,0.28574388,0.3332794,0,0
111452,0.531806707,-0.354765687,1,0
111453,-1.120814571,-0.043793072,0,1
111454,0.513008285,0.511598224,0,1
111455,1.73005528,-0.49930408,0,0
111456,-1.410783629,-0.544828655,0,1
111457,-0.422594113,-0.804957081,1,0
111458,-1.039206013,-0.136371551,0,0
111459,-0.069111463,-1.038271513,1,1
111460,-1.144435949,0.369963143,0,1
111461,0.471586944,-0.818661629,0,1
111462,-0.172005161,0.496622859,0,0
111463,0.130761695,1.562581221,0,1
111464,-1.342197432,-1.556769176,0,1
111465,0.722829078,0.350118268,1,1
111466,-0.548043983,1.087258762,0,1
111467,-0.644978497,0.511878415,0,1
111468,-0.179442197,-0.775031363,0,0
111469,-0.423889967,1.171525085,0,1
111470,-0.38624661,1.508257404,0,0
111471,0.155428677,-0.253594717,0,0
111472,-1.004259799,0.676501262,0,1
111473,0.206143603,-0.07827505,1,1
111474,0.09990781,-0.121433943,1,1
111475,-1.196613889,0.65449179,0,1
111476,1.857149161,1.698026567,0,1
111477,0.105538269,-0.253519603,0,1
111478,0.08464625,-0.621393822,0,1
111479,0.281030685,0.374488272,0,1
111480,-1.202909103,-0.328851772,0,1
111481,0.874201692,0.900468741,0,1
111482,-1.258305551,1.095854887,1,1
111483,-0.285697415,-0.026705335,1,0
111484,-0.162983994,-2.113705396,0,1
111485,0.421073453,-1.608646747,0,0
111486,0.830076299,-1.30209786,0,1
111487,1.060173683,0.231078102,1,1
111488,0.608389333,-0.717006143,0,1
111489,-1.808979565,-0.980991712,1,0
111490,0.32083358,0.456775396,0,1
111491,-0.860592552,1.32538794,1,1
111492,-0.019037997,-1.64037312,1,0
111493,0.269267846,-0.772754255,1,1
111494,0.822154926,0.224953497,0,0
111495,0.150489883,-0.28885391,1,1
111496,1.123232884,-0.908909642,0,0
111497,0.336285807,0.041948145,1,1
111498,-1.033437699,-0.075334862,0,0
111499,-0.946199073,2.040431995,1,1
111500,1.015916973,-1.633788169,1,0
111501,-0.450598688,0.609590324,0,0
111502,1.173744381,0.871814589,1,0
111503,1.904723422,0.133491249,0,1
111504,1.281843839,-1.159186774,0,1
111505,0.870501891,-0.209635343,0,1
111506,-0.146671311,1.380591232,0,0
111507,0.968638877,-0.168129212,0,0
111508,2.552230163,1.258829699,0,1
111509,-0.441769294,-2.422844229,1,1
111510,0.27781194,-0.391055165,0,0
111511,-0.626538655,-0.495612159,0,0
111512,0.1531314,1.314912513,0,1
111513,-0.980318226,-0.070380347,0,1
111514,-0.201751119,-0.823773552,1,1
111515,0.281295785,1.772111339,1,1
111516,0.616178612,0.071113972,1,1
111517,-0.438782181,0.04678735,0,1
111518,-1.717542947,-0.060177993,0,1
111519,-0.193299763,0.47735281,0,1
111520,0.9485047,0.745329422,0,1
111521,-0.13193723,-0.517409269,0,0
111522,-0.627393073,-0.781705901,1,0
111523,-0.615064838,-0.123127431,0,1
111524,-1.220252049,0.443228591,0,1
111525,-0.108507205,-0.834885737,1,1
111526,-0.640129674,0.838910112,0,1
111527,0.904153285,2.38872128,0,0
111528,0.567122842,-0.675605128,1,1
111529,-0.721145781,0.389152207,0,1
111530,0.805636653,1.407746536,1,1
111531,-0.874225931,0.100979602,1,0
111532,-1.161592516,0.379874696,1,1
111533,-1.013397893,1.455274358,0,1
111534,-0.778015669,0.609133662,0,0
111535,0.151129106,0.049084608,0,1
111536,-1.804273305,-0.091102913,0,0
111537,-0.979550878,-0.585000077,1,0
111538,0.488720979,2.717428733,0,1
111539,1.898205964,0.516636199,0,0
111540,0.385392765,-0.350833911,0,0
111541,-1.001035116,0.442974744,0,1
111542,-0.444448217,1.756205799,0,1
111543,2.146384552,2.140420777,0,0
111544,-0.635496565,-0.507267381,1,1
111545,-1.210918887,0.648398075,0,1
111546,-0.854835666,-0.603773367,0,0
111547,-0.887569617,-0.55683344,0,1
111548,1.653725892,-2.466667068,0,1
111549,0.525892821,-0.806398646,0,1
111550,2.344212723,0.827985527,1,1
111551,-1.018750997,-0.610749324,0,1
111552,-0.569930871,1.150657995,1,1
111553,1.694467402,0.15361751,0,1
111554,-0.143221076,1.043745011,0,0
111555,0.027361259,0.467955916,0,1
111556,0.221304047,-0.788258817,1,0
111557,1.363263053,-0.591859475,0,0
111558,1.937799249,1.180183836,1,0
111559,0.193700851,-1.243785679,0,1
111560,1.675827097,0.315378142,0,1
111561,0.893568945,1.476935385,0,1
111562,-1.120002715,0.363630444,0,1
111563,-0.376926156,0.319488753,1,0
111564,0.457126775,-1.663573891,1,1
111565,-0.228079476,0.089649103,0,1
111566,-1.252325069,-0.735347543,0,1
111567,0.124634866,0.686242624,1,1
111568,-0.146703944,-0.698785554,1,1
111569,-1.004171239,-0.357271253,0,0
111570,-0.799022846,0.595315775,0,0
111571,0.252999152,-0.650255878,0,0
111572,0.228025086,2.330463508,0,1
111573,0.752366783,0.254654299,1,1
111574,0.717125947,1.264247692,0,0
111575,-1.521350672,-0.426119479,0,1
111576,-0.617095306,-0.645683519,0,1
111577,2.114278225,0.510283003,0,1
111578,1.115799748,0.298932269,0,1
111579,2.752864283,-2.010038748,0,1
111580,-0.484384803,-0.440621295,0,0
111581,-0.348793548,0.91450184,0,1
111582,0.090204427,0.650533757,0,1
111583,1.042308035,0.225408024,1,0
111584,0.72852793,-0.440244279,1,0
111585,-0.644877892,-0.886200508,1,0
111586,0.084408033,-0.954141093,0,0
111587,-1.06995062,0.651408742,0,0
111588,-0.930412249,0.567428793,1,0
111589,-0.322155973,-0.578684867,0,0
111590,0.908625572,0.992311093,0,1
111591,0.214197794,1.410029592,1,1
111592,-1.681553667,1.080837684,1,1
111593,-0.803852679,-0.230860344,0,1
111594,0.358551193,-0.693636617,1,1
111595,-0.042642041,-0.42674337,0,1
111596,-0.227689154,2.104499288,1,0
111597,-1.856661684,-0.21471306,0,1
111598,0.392827601,-1.131654191,0,1
111599,-0.168249706,0.302876915,0,1
111600,0.359185229,0.823009189,1,1
111601,1.096900607,-0.330569754,1,1
111602,0.087567919,-1.419321389,0,1
111603,-0.052504222,-1.451072828,1,1
111604,0.010873766,0.823422497,0,0
111605,0.413222644,0.091215785,0,0
111606,0.807012584,1.071199872,0,1
111607,-0.828613884,1.186114471,1,1
111608,-0.756422142,-0.445525721,0,1
111609,0.725750588,0.177594459,0,1
111610,-0.023155517,0.172730879,1,0
111611,1.313343363,0.068016945,0,1
111612,0.745472098,0.720070696,0,1
111613,2.087698764,1.383315803,0,0
111614,0.704485009,0.719540951,0,0
111615,0.168934154,-0.162243762,0,1
111616,-0.012469144,0.024400106,0,0
111617,-0.449223816,-0.413633244,0,0
111618,-0.063495763,-0.324260025,0,1
111619,-0.193615781,-0.166727109,0,1
111620,0.905852994,0.792343169,0,1
111621,1.024638297,1.245064806,0,1
111622,-0.720469246,0.028871254,1,1
111623,0.301338297,0.44223568,0,1
111624,0.512722705,1.42022514,0,1
111625,-0.548931176,0.230782527,1,0
111626,-1.2169151,0.417018141,0,0
111627,-1.592376195,0.360497861,0,1
111628,1.240838853,0.621866101,1,1
111629,-1.063798689,-0.774853449,1,1
111630,0.617026404,-0.112373037,1,1
111631,-2.178310088,1.416947609,1,1
111632,0.185618058,-1.429545567,0,0
111633,0.234404718,2.214497101,0,1
111634,-0.146548209,-0.161558712,1,0
111635,-0.641696547,0.647018364,0,1
111636,0.251357278,0.811842908,1,0
111637,-0.725751923,0.72890757,0,1
111638,-1.178005567,0.496469401,1,1
111639,-0.791880139,0.038394744,0,0
111640,-1.558653346,0.097935278,0,1
111641,-0.019777214,-1.528463154,0,0
111642,1.731205704,0.622348333,0,1
111643,-1.08966703,-1.007512687,0,1
111644,-0.249001519,-0.567600612,0,0
111645,-0.092903645,-2.167807843,0,1
111646,1.6923503,-0.717418963,0,1
111647,1.212087003,-0.168022937,0,1
111648,2.447812887,0.858945687,1,1
111649,1.062407815,1.195746588,1,0
111650,0.083496256,0.150714111,0,1
111651,-0.125449755,0.361545638,0,1
111652,0.075772006,0.362102465,1,1
111653,-0.793665286,-0.416593865,0,0
111654,0.554366101,0.02099295,0,1
111655,0.484645627,0.670970939,0,0
111656,0.887991402,0.49394901,0,1
111657,-0.232271203,-0.865227219,0,0
111658,1.15785723,-0.692675218,1,1
111659,0.000116634,1.617718668,0,1
111660,-0.792982538,-0.272462891,0,0
111661,0.118493113,-1.78650883,0,0
111662,-1.068975624,1.251364851,0,1
111663,0.452096311,0.825522269,1,0
111664,0.255808348,-1.95283878,0,1
111665,-1.018548083,-2.226197738,0,1
111666,0.641721601,2.710259585,1,0
111667,-1.567374686,1.071138706,0,0
111668,1.089475729,0.186729657,0,1
111669,-1.370511669,-0.866686361,0,0
111670,-2.020016237,-0.125562831,0,0
111671,0.217517566,0.822048537,0,0
111672,-0.204182876,-0.847785034,0,0
111673,-0.690116221,-0.131628217,0,0
111674,0.301389971,1.390970165,0,1
111675,2.046487287,-0.007945491,0,1
111676,-1.077845155,1.228423626,1,1
111677,2.556969702,-0.753749806,0,0
111678,-0.497454874,-0.120340807,1,0
111679,0.022185775,-0.676415191,1,0
111680,-1.386702678,0.612337081,1,1
111681,-0.135176445,1.129083719,1,1
111682,0.544329817,1.020116686,1,0
111683,0.062999746,0.701428766,0,1
111684,-0.72735412,0.502550361,0,1
111685,1.011409823,1.32801864,0,1
111686,-0.293610601,0.600354751,0,0
111687,1.306732422,-1.555622916,0,0
111688,-0.356423521,0.58509235,1,1
111689,-0.282480231,-0.653665044,0,0
111690,0.442739708,-0.464426944,1,1
111691,0.080966076,-1.541108013,0,1
111692,-0.459044389,0.291488461,0,1
111693,-0.088917267,-0.033398004,1,0
111694,0.3289293,1.105822509,0,1
111695,-0.232410001,-0.011310659,1,0
111696,0.086151714,-0.466557317,0,1
111697,-0.774631212,0.855592385,0,0
111698,-1.151052771,0.605589837,1,0
111699,-0.199009269,-0.329098176,0,1
111700,0.335357145,0.486451739,0,1
111701,-1.02718213,-0.024973756,0,0
111702,-0.432103976,-0.731008852,0,1
111703,-2.08116964,0.859447569,0,0
111704,0.898874011,-1.156794804,0,0
111705,-0.09848329,-1.216305553,1,0
111706,-0.348617092,-0.631234306,1,1
111707,1.356809995,-1.364479328,1,1
111708,-1.781988828,-0.347457012,1,0
111709,-0.286948386,1.967984639,0,0
111710,-0.757025298,1.477832522,0,0
111711,0.507246094,1.655290496,1,1
111712,0.280193221,-1.61010932,0,1
111713,-0.924291861,0.548395285,0,1
111714,-0.882947478,2.393570171,0,0
111715,-1.826516167,-0.626839859,0,1
111716,0.47271138,0.022131301,1,1
111717,-0.469864655,1.450006408,1,1
111718,0.077470686,1.078520714,1,1
111719,-0.418055119,1.04314593,0,0
111720,0.234338811,-1.619283269,1,1
111721,-1.211030156,1.129842066,1,0
111722,0.002871917,1.145731717,0,0
111723,0.728496794,-1.118083783,0,0
111724,-1.189694363,-0.101836001,0,0
111725,0.169691446,-0.695635509,0,1
111726,0.511042915,-0.214256357,0,1
111727,-0.756769321,0.255036067,0,1
111728,-0.643043997,-1.450739454,1,1
111729,1.572201431,-1.967708211,0,1
111730,-1.657566094,0.829353494,0,0
111731,0.263447142,-0.567433758,1,0
111732,1.940783034,-0.394367523,0,0
111733,-0.112442343,0.015557181,0,1
111734,0.612418033,0.690521046,0,1
111735,1.362357968,-0.467553705,0,1
111736,-0.045867906,-0.299598759,0,1
111737,-1.328888336,-0.329234953,0,1
111738,0.332739039,0.114593944,1,1
111739,1.428078164,0.198687358,0,0
111740,-0.99060294,-0.515554159,0,1
111741,-0.816409328,-0.600794949,0,1
111742,-0.088380477,0.762356451,1,1
111743,0.86394186,-0.913008352,0,1
111744,0.420436328,-0.068283208,0,1
111745,-0.351224071,-0.667922822,0,1
111746,-0.73567929,-0.531829512,0,1
111747,1.043510578,0.940458139,0,1
111748,0.829801017,-2.274712093,1,0
111749,1.243605853,0.303719955,0,1
111750,0.865912221,-0.17126366,0,1
111751,0.1847522,1.334531341,0,1
111752,1.013471037,-0.927115133,1,1
111753,-0.794839218,0.448879295,1,1
111754,0.197899225,-0.889162806,0,0
111755,-0.058086426,-0.681472018,1,1
111756,0.583874705,2.274703379,0,0
111757,-0.907666872,0.443052669,1,1
111758,0.420881485,-0.200657455,0,0
111759,-0.376740007,-0.345124424,0,0
111760,-1.463843006,-1.975298903,0,0
111761,-0.862126608,-0.60363562,0,0
111762,0.746488042,-1.101195841,1,1
111763,-0.52360367,1.072510855,0,0
111764,0.795767677,0.478202825,0,0
111765,1.104378205,2.654947295,1,1
111766,-0.100226583,0.610281687,0,0
111767,-0.129017027,-0.18308657,1,1
111768,-0.898318378,1.691708476,0,1
111769,0.193052206,1.533969111,1,1
111770,0.383643189,-0.865622672,0,1
111771,0.017867595,0.647999499,1,1
111772,0.218141685,-1.816287051,0,0
111773,0.017016409,-0.387555176,0,0
111774,-0.413653074,-1.369110399,0,1
111775,1.888867121,0.983472603,0,1
111776,-0.827084891,-0.223304794,1,1
111777,1.291836744,-1.625321926,0,1
111778,1.576438056,0.363067967,0,0
111779,0.475129075,-0.160484731,0,0
111780,0.440854747,1.957967207,0,1
111781,0.110178193,-0.686722741,1,1
111782,-0.522894132,1.044314959,1,0
111783,0.278174383,0.236284142,0,1
111784,-0.548954025,1.413055233,1,1
111785,0.130563101,-0.806863825,0,1
111786,-1.749824499,-1.224522144,1,1
111787,0.407593461,-0.880727898,0,1
111788,-2.030958872,-0.840856331,0,1
111789,-0.147736082,0.592183177,0,1
111790,-2.532554525,-0.050867406,0,0
111791,0.9000359,-0.867728174,0,1
111792,-0.576959678,0.200872224,0,1
111793,-0.992314214,-0.914622711,1,1
111794,-0.116200282,0.176972309,0,1
111795,0.574860775,0.016208743,0,0
111796,0.00268653,0.249387081,1,1
111797,-0.873989044,-2.09755927,0,1
111798,-0.901732961,-0.486628027,0,0
111799,-0.818430255,-1.138029088,0,1
111800,1.062592339,-0.831040134,1,0
111801,-0.367418975,0.575272595,0,1
111802,0.439350841,-0.728152181,0,0
111803,-0.888529626,-0.067105703,0,0
111804,-0.692840554,-0.130901865,0,0
111805,-0.861649625,0.415803973,0,0
111806,-1.413127749,-0.213518846,0,1
111807,0.291430618,0.292820132,1,1
111808,2.417832258,-0.229360719,0,0
111809,0.144146379,-0.093066964,0,0
111810,1.905201556,1.007353873,1,0
111811,1.931466346,-0.57541199,1,0
111812,0.165389605,0.051240021,1,1
111813,-1.151563957,0.343912908,0,0
111814,-0.988402653,1.053936394,1,0
111815,-0.209094157,-1.520768215,1,1
111816,-0.559737242,0.047011006,1,0
111817,1.746120345,0.867553887,1,1
111818,0.092654421,0.876130789,1,0
111819,0.1718086,-0.889852086,1,0
111820,0.413033337,0.860312245,0,0
111821,3.050754935,0.296551612,1,1
111822,-0.481842807,0.930786517,0,1
111823,0.689846663,1.581266267,0,1
111824,0.750367128,-1.70946778,0,0
111825,-0.060824996,1.28857444,1,0
111826,1.709791758,-0.831333914,1,0
111827,-0.216024169,0.655168667,0,1
111828,-0.408910381,-0.257269556,0,0
111829,0.910168621,1.014130953,1,0
111830,1.142119103,0.504778892,1,1
111831,-1.009337073,-0.13717058,1,1
111832,-0.985284662,-0.508033529,0,0
111833,0.57522532,0.165885088,1,1
111834,2.210038203,0.263573694,1,0
111835,0.40907223,-0.027584597,0,0
111836,0.771282219,1.666318801,0,0
111837,0.169705276,1.524133445,1,1
111838,-0.098230528,1.076792566,1,1
111839,-0.078676,-0.103105747,0,1
111840,-2.022289571,-1.800888714,1,1
111841,-0.121153406,0.753489471,1,1
111842,-0.042805922,-0.843799014,1,1
111843,-0.959727678,0.752813777,0,0
111844,-1.022031116,0.835411635,0,0
111845,0.696451641,1.497748587,0,0
111846,2.461294785,-0.251132432,0,1
111847,-0.114295049,1.44549692,0,0
111848,-0.045759348,-1.561866312,0,1
111849,-0.767819336,0.387223236,0,1
111850,-1.212917545,2.01871396,1,1
111851,1.300920945,-0.930652033,0,1
111852,-0.851313272,0.136584225,0,1
111853,-0.424254423,-0.102721041,0,1
111854,0.680641513,-0.195416798,0,1
111855,1.427281637,0.866843638,0,0
111856,1.022122385,-1.15350879,1,0
111857,-1.432601175,-0.018545182,0,1
111858,1.790855581,1.215760888,0,0
111859,0.744838191,1.246529867,0,0
111860,-1.108642065,-1.440572561,0,1
111861,1.300336179,-0.607422658,1,1
111862,-0.801551011,0.608795016,0,1
111863,-0.247614624,-0.121897811,1,0
111864,0.341715924,0.174731809,0,0
111865,-1.626681709,-0.468942918,0,0
111866,0.724457413,-0.68660674,0,0
111867,-0.32193313,-0.29034396,0,1
111868,-2.551773782,0.10159931,0,0
111869,-0.611025352,0.585753439,1,1
111870,0.259585501,-0.794770027,0,0
111871,0.4671752,-0.48548025,0,1
111872,-0.687439387,-1.461392438,0,0
111873,0.438768719,-0.151452203,1,1
111874,-0.515454035,-1.565753518,0,0
111875,1.099398821,-0.282413368,0,0
111876,0.340486138,0.305451137,0,1
111877,-1.372904623,0.687461505,0,1
111878,-0.254926811,-0.202538195,0,0
111879,-1.940731413,1.226721873,0,0
111880,0.10290038,-0.215831413,0,1
111881,-0.694635807,-0.058426338,1,0
111882,0.638357059,-0.08204229,0,0
111883,0.471527521,-1.094015741,0,0
111884,-1.832323894,-0.779519247,0,0
111885,-0.359472439,-1.038645368,0,0
111886,-0.072523604,-0.268754306,1,1
111887,-1.885550063,0.738930204,0,0
111888,-0.22668407,-1.154108938,0,1
111889,-1.519595228,2.279147521,1,1
111890,-0.491671124,-2.131139717,0,1
111891,-1.457350541,0.079862498,1,0
111892,-0.739779304,-0.246919529,0,0
111893,-0.044476485,-0.033888777,1,1
111894,-0.039223608,-0.178084756,1,0
111895,1.614190628,-0.358364524,0,1
111896,1.106484484,0.207169383,0,1
111897,0.954339231,0.558892475,0,0
111898,1.13800979,2.540514262,1,0
111899,-0.082706418,0.444621338,0,0
111900,1.896403907,0.237580561,0,1
111901,-2.643424964,-0.448990935,0,1
111902,-0.358907167,0.133194011,0,1
111903,-0.644241846,2.317369766,1,0
111904,2.183720442,-1.628971422,0,0
111905,-0.924831003,1.05808814,0,1
111906,-0.814335235,-0.411558562,1,0
111907,-0.78821289,1.40854756,0,0
111908,-0.072042908,1.255251473,0,0
111909,-0.578496323,0.797490249,1,0
111910,-0.263687077,0.192493685,0,0
111911,-0.428857041,-0.259659062,0,1
111912,-0.091283051,0.250197958,0,1
111913,0.783551427,-0.952353873,0,1
111914,-1.321655086,1.261130922,0,0
111915,2.040316692,0.961840405,0,1
111916,1.308688261,-0.371739298,0,0
111917,0.615975414,0.433866612,1,1
111918,0.174848835,-0.849505604,0,1
111919,-1.619495936,1.243433094,1,0
111920,0.781318828,-0.658758861,0,0
111921,0.353186295,-0.456304061,1,0
111922,0.930411846,0.530260425,0,0
111923,1.550208677,0.130256709,0,0
111924,-0.081433727,0.042532871,0,0
111925,2.799523947,0.689504994,0,0
111926,0.112459842,0.905342517,0,0
111927,-0.233355673,0.358255052,0,1
111928,1.017560978,-2.584744457,1,0
